d_loss,g_loss,g_adv,content,tv,epoch,epoch_time_sec,lr_g,lr_d,val_score,val_g_adv,val_content,val_tv
0.7366206240175026,2.430743494736297,0.4415248013101518,0.19892063450866512,0.12331182506334569,1,243.967,0.0002,0.0002,1.6755238241619534,0.365722182724211,0.13097915053367615,0.10123605446683036
0.33344326354563236,1.7462732445980822,0.3806888375298253,0.1365573732514999,0.10668887164709824,2,249.083,0.0002,0.0002,1.7629869646496243,0.4461922413773007,0.13167844050460392,0.10333279271920522
0.28684592133920106,1.7080324387976102,0.44589527802807943,0.12621260544152132,0.11103985751313823,3,247.741,0.0002,0.0002,1.5566478835211859,0.48631253838539124,0.10703247702784008,0.1057289366920789
0.26672414869868327,1.7451016839061464,0.4548724950956447,0.1290217710858477,0.11466801342820483,4,246.986,0.0002,0.0002,1.695041020711263,0.3363790131277508,0.13586507572068107,0.11220893677737978
0.258542508552117,1.7251079731753893,0.4672213085660977,0.12578746363786714,0.12029699711794299,5,246.599,0.0002,0.0002,1.849732968542311,0.42683305342992145,0.14228874196608862,0.12486191590627034
0.24550695388045693,1.7434681143079485,0.48067643832681434,0.1262779113104833,0.12561316967808775,6,246.923,0.0002,0.0002,1.5335409376356337,0.37526850236786735,0.11582601153188282,0.12321768204371135
0.2388949393893459,1.7531930825539999,0.5063221817170935,0.12468578589947096,0.13039435569329985,7,247.027,0.0002,0.0002,1.6329473389519586,0.38489948709805805,0.12480351080497105,0.1275587355097135
0.23208477890252002,1.7312711509210723,0.5044933472028268,0.12267643622388798,0.13436899869702756,8,247.101,0.0002,0.0002,1.433268626530965,0.34579510821236503,0.10874608655770619,0.12644172294272316
0.22779014194384217,1.7723038079483169,0.517231621114271,0.12550581602512725,0.14031307981349528,9,246.736,0.0002,0.0002,2.1509367889828153,0.48317980766296387,0.1667742066913181,0.14923738108740914
0.21811493915239616,1.7730719638722283,0.5282093199369099,0.1244847911875695,0.1472607736941427,10,246.749,0.0002,0.0002,1.7006406386693318,0.478463093439738,0.12221620066298379,0.15552003847228157
0.22490947753457086,1.7776002559278692,0.5112860190149929,0.12662989529781044,0.15284838524114872,11,247.849,0.0002,0.0002,1.6954684125052557,0.5153983765178256,0.11800556712680393,0.1434009141392178
0.22010500127050495,1.8388956849064146,0.5245128361109112,0.13143677221212005,0.15126297270346964,12,246.533,0.0002,0.0002,1.7349328464931912,0.5131057335270776,0.12218126489056481,0.1446165202392472
0.21687820124705987,1.7717258057424001,0.5168678083989237,0.12548428723987723,0.15115466491053148,13,245.908,0.0002,0.0002,1.6822635067833795,0.4590706792142656,0.12231777194473478,0.15134322146574655
0.20376709276544197,1.8161788864859514,0.533496957139245,0.12826666422188282,0.15278753422067634,14,245.701,0.0002,0.0002,1.8774475521511502,0.5026314225461748,0.1374801049629847,0.15099435879124534
0.22045534300351782,1.777189940214157,0.5256908157441232,0.12514838210440107,0.1529566961274083,15,246.141,0.0002,0.0002,1.997932857937283,0.537773460149765,0.14601445694764456,0.14828926738765505
